V1,V2,V3
143.521739130435,21.4666110183639,-3310
143.538461538462,21.4666110183639,-3276
143.555183946488,21.4666110183639,-3157
143.571906354515,21.4666110183639,-2865
143.588628762542,21.4666110183639,-2432
143.605351170569,21.4666110183639,-1872
143.622073578595,21.4666110183639,-1437
143.638795986622,21.4666110183639,-1934
143.655518394649,21.4666110183639,-1934
143.672240802676,21.4666110183639,-2582
143.688963210702,21.4666110183639,-2582
143.705685618729,21.4666110183639,-3093
143.722408026756,21.4666110183639,-3093
143.739130434783,21.4666110183639,-3278
143.755852842809,21.4666110183639,-3278
143.772575250836,21.4666110183639,-3338
143.789297658863,21.4666110183639,-3366
143.80602006689,21.4666110183639,-3397
143.822742474916,21.4666110183639,-3405
143.839464882943,21.4666110183639,-3365
143.85618729097,21.4666110183639,-3321
143.872909698997,21.4666110183639,-3303
143.889632107023,21.4666110183639,-3227
143.90635451505,21.4666110183639,-3227
143.923076923077,21.4666110183639,-3097
143.939799331104,21.4666110183639,-3097
143.95652173913,21.4666110183639,-3001
143.973244147157,21.4666110183639,-3001
143.989966555184,21.4666110183639,-2957
144.006688963211,21.4666110183639,-2957
144.023411371237,21.4666110183639,-2914
144.040133779264,21.4666110183639,-2804
144.056856187291,21.4666110183639,-2700
144.073578595318,21.4666110183639,-2633
144.090301003344,21.4666110183639,-2513
144.107023411371,21.4666110183639,-2058
144.123745819398,21.4666110183639,-1485
144.140468227425,21.4666110183639,-702
144.157190635452,21.4666110183639,-702
144.173913043478,21.4666110183639,-1408
144.190635451505,21.4666110183639,-1408
144.207357859532,21.4666110183639,-2063
144.224080267559,21.4666110183639,-2063
144.240802675585,21.4666110183639,-2362
144.257525083612,21.4666110183639,-2362
144.274247491639,21.4666110183639,-2410
144.290969899666,21.4666110183639,-2413
144.307692307692,21.4666110183639,-2356
144.324414715719,21.4666110183639,-2290
144.341137123746,21.4666110183639,-2167
144.357859531773,21.4666110183639,-2063
144.374581939799,21.4666110183639,-2017
144.391304347826,21.4666110183639,-1936
144.408026755853,21.4666110183639,-1936
144.42474916388,21.4666110183639,-2004
144.441471571906,21.4666110183639,-2004
144.458193979933,21.4666110183639,-2061
144.47491638796,21.4666110183639,-2061
144.491638795987,21.4666110183639,-1983
144.508361204013,21.4666110183639,-1983
144.52508361204,21.4666110183639,-1975
144.541806020067,21.4666110183639,-1975
144.558528428094,21.4666110183639,-1998
144.57525083612,21.4666110183639,-2039
144.591973244147,21.4666110183639,-2099
144.608695652174,21.4666110183639,-2157
144.625418060201,21.4666110183639,-2219
144.642140468227,21.4666110183639,-2324
144.658862876254,21.4666110183639,-2324
144.675585284281,21.4666110183639,-2374
144.692307692308,21.4666110183639,-2374
144.709030100334,21.4666110183639,-2345
144.725752508361,21.4666110183639,-2345
144.742474916388,21.4666110183639,-2283
144.759197324415,21.4666110183639,-2283
144.775919732441,21.4666110183639,-2271
144.792642140468,21.4666110183639,-2280
144.809364548495,21.4666110183639,-2333
144.826086956522,21.4666110183639,-2415
144.842809364548,21.4666110183639,-2538
144.859531772575,21.4666110183639,-2670
144.876254180602,21.4666110183639,-2806
144.892976588629,21.4666110183639,-3012
144.909698996656,21.4666110183639,-3012
144.926421404682,21.4666110183639,-3076
144.943143812709,21.4666110183639,-3076
144.959866220736,21.4666110183639,-3016
144.976588628763,21.4666110183639,-3016
144.993311036789,21.4666110183639,-2970
145.010033444816,21.4666110183639,-2970
145.026755852843,21.4666110183639,-2965
145.04347826087,21.4666110183639,-2946
145.060200668896,21.4666110183639,-2894
145.076923076923,21.4666110183639,-2799
145.09364548495,21.4666110183639,-2722
145.110367892977,21.4666110183639,-2763
145.127090301003,21.4666110183639,-2843
145.14381270903,21.4666110183639,-3001
145.160535117057,21.4666110183639,-3001
145.177257525084,21.4666110183639,-2990
145.19397993311,21.4666110183639,-2990
145.210702341137,21.4666110183639,-3070
145.227424749164,21.4666110183639,-3070
145.244147157191,21.4666110183639,-3231
145.260869565217,21.4666110183639,-3231
145.277591973244,21.4666110183639,-3300
145.294314381271,21.4666110183639,-3336
145.311036789298,21.4666110183639,-3220
145.327759197324,21.4666110183639,-3107
145.344481605351,21.4666110183639,-3070
145.361204013378,21.4666110183639,-3109
145.377926421405,21.4666110183639,-3223
145.394648829431,21.4666110183639,-3524
145.411371237458,21.4666110183639,-3524
145.428093645485,21.4666110183639,-3790
145.444816053512,21.4666110183639,-3790
145.461538461538,21.4666110183639,-3990
145.478260869565,21.4666110183639,-3990
145.494983277592,21.4666110183639,-4102
145.511705685619,21.4666110183639,-4102
145.528428093645,21.4666110183639,-4119
145.545150501672,21.4666110183639,-4136
145.561872909699,21.4666110183639,-4141
