V1,V2,V3
149.382189239332,24,-5866
149.398886827458,24,-5870
149.415584415584,24,-5869
149.432282003711,24,-5865
149.448979591837,24,-5865
149.465677179963,24,-5862
149.482374768089,24,-5862
149.499072356215,24,-5858
149.515769944341,24,-5858
149.532467532468,24,-5853
149.549165120594,24,-5842
149.56586270872,24,-5831
149.582560296846,24,-5833
149.599257884972,24,-5829
149.615955473098,24,-5801
149.632653061224,24,-5764
149.649350649351,24,-5738
149.666048237477,24,-5706
149.682745825603,24,-5566
149.699443413729,24,-5566
149.716141001855,24,-5385
149.732838589981,24,-5385
149.749536178108,24,-5343
149.766233766234,24,-5343
149.78293135436,24,-5316
149.799628942486,24,-5271
149.816326530612,24,-5211
149.833024118738,24,-5141
149.849721706865,24,-5057
149.866419294991,24,-4986
149.883116883117,24,-4908
149.899814471243,24,-4844
149.916512059369,24,-4786
149.933209647495,24,-4678
149.949907235622,24,-4678
149.966604823748,24,-4461
149.983302411874,24,-4461
150,24,-4087
141,23.9833119383825,-2716
141.016697588126,23.9833119383825,-2630
141.033395176252,23.9833119383825,-2546
141.050092764378,23.9833119383825,-2430
141.066790352505,23.9833119383825,-2261
141.083487940631,23.9833119383825,-2090
141.100185528757,23.9833119383825,-1970
141.116883116883,23.9833119383825,-1892
141.133580705009,23.9833119383825,-1782
141.150278293135,23.9833119383825,-1782
141.166975881262,23.9833119383825,-1574
141.183673469388,23.9833119383825,-1574
141.200371057514,23.9833119383825,-1392
141.21706864564,23.9833119383825,-1392
141.233766233766,23.9833119383825,-1493
141.250463821892,23.9833119383825,-1493
141.267161410019,23.9833119383825,-1563
141.283858998145,23.9833119383825,-1608
141.300556586271,23.9833119383825,-1613
141.317254174397,23.9833119383825,-1590
141.333951762523,23.9833119383825,-1553
141.350649350649,23.9833119383825,-1497
141.367346938776,23.9833119383825,-1430
141.384044526902,23.9833119383825,-1536
141.400742115028,23.9833119383825,-1536
141.417439703154,23.9833119383825,-1862
141.43413729128,23.9833119383825,-1862
141.450834879406,23.9833119383825,-2011
141.467532467532,23.9833119383825,-2011
141.484230055659,23.9833119383825,-2062
141.500927643785,23.9833119383825,-2062
141.517625231911,23.9833119383825,-2108
141.534322820037,23.9833119383825,-2161
